card_id,card_index,card_brand,card_type,has_chip,cards_issued,credit_limit,year_pin_last_changed,card_on_dark_web,expire_month,expire_year,opening_month,opening_year,user_id,card_last4
319,1,Mastercard,Debit (Prepaid),YES,1,91.0,2011,No,02,2021,04,2011,110,4427
320,2,Mastercard,Debit,YES,2,15341.0,2014,No,10,2022,02,1999,110,0570
321,0,Mastercard,Debit,YES,2,42116.0,2011,No,06,2015,09,2010,111,4992
322,1,Mastercard,Debit,NO,2,39312.0,2020,No,01,2020,01,2020,111,2846
323,0,Visa,Debit,NO,2,21370.0,2010,No,04,2008,06,2005,112,1960
324,1,Amex,Credit,YES,2,16700.0,2011,No,12,2022,10,2011,112,0241
325,2,Amex,Credit,YES,1,17800.0,2011,No,10,2024,11,2007,112,4599
326,3,Mastercard,Credit,YES,2,16200.0,2011,No,11,2020,12,2007,112,6344
327,4,Amex,Credit,YES,1,17700.0,2013,No,12,2020,05,2011,112,4647
328,0,Mastercard,Credit,YES,1,14600.0,2012,No,03,2021,01,2000,113,5662
329,1,Visa,Credit,YES,2,10700.0,2011,No,07,2024,09,2009,113,1091
330,2,Mastercard,Debit (Prepaid),YES,1,89.0,2010,No,07,2023,04,2010,113,5807
331,0,Mastercard,Debit,YES,3,11398.0,2013,No,09,2006,08,2006,114,7731
332,0,Mastercard,Credit,YES,2,8200.0,2010,No,12,2023,12,2008,115,8008
333,1,Mastercard,Credit,YES,1,6100.0,2008,No,06,2021,08,2008,115,1219
334,2,Mastercard,Debit,YES,1,15820.0,2011,No,07,2024,06,2011,115,0901
335,0,Mastercard,Debit,YES,2,9774.0,2020,No,08,2023,02,2020,116,6909
336,0,Visa,Debit,YES,1,22833.0,2013,No,09,2023,05,2013,117,0276
337,1,Visa,Debit,YES,1,48502.0,2020,No,11,2022,01,2020,117,8991
338,2,Visa,Debit,YES,2,34888.0,2019,No,07,2022,04,2019,117,4508
339,3,Visa,Debit,NO,1,29503.0,2014,No,08,2019,08,2014,117,2783
340,4,Mastercard,Debit,YES,2,19570.0,2019,No,08,2021,01,2019,117,3700
341,5,Mastercard,Debit,YES,1,22297.0,2017,No,12,2023,05,2017,117,6630
342,6,Visa,Debit,YES,1,20031.0,2015,No,09,2023,06,2015,117,4444
343,7,Mastercard,Debit,YES,2,30323.0,2020,No,02,2020,02,2020,117,5219
344,8,Amex,Credit,YES,1,19000.0,2020,No,04,2024,01,2020,117,5379
345,0,Mastercard,Debit,YES,1,18162.0,2018,No,02,2020,07,2018,118,4486
346,1,Visa,Debit (Prepaid),YES,1,54.0,2020,No,12,2020,01,2020,118,9356
347,2,Mastercard,Credit,YES,1,8700.0,2020,No,08,2022,02,2020,118,5975
348,3,Mastercard,Debit,YES,1,14295.0,2020,No,05,2021,01,2020,118,9598
349,0,Visa,Debit,NO,1,17620.0,2019,No,11,2024,11,2019,119,3400
350,1,Mastercard,Debit,YES,2,17201.0,2015,No,02,2020,01,2015,119,9432
351,2,Discover,Credit,YES,1,8300.0,2020,No,08,2021,01,2020,119,9051
352,0,Visa,Debit,YES,2,17853.0,2011,No,08,2023,11,2008,120,9444
353,1,Mastercard,Debit,YES,1,10794.0,2018,No,12,2024,04,2018,120,1204
354,2,Mastercard,Debit,YES,1,15832.0,2011,No,12,2019,11,2010,120,6039
355,0,Mastercard,Debit (Prepaid),YES,1,26.0,2019,No,10,2006,07,2006,121,1183
356,1,Mastercard,Credit,YES,2,16300.0,2009,No,05,2013,11,2007,121,4547
357,0,Mastercard,Debit,YES,2,14836.0,2020,No,10,2024,01,2020,122,9092
358,1,Mastercard,Debit,YES,2,13972.0,2020,No,07,2024,01,2020,122,9124
359,0,Mastercard,Debit,YES,1,33103.0,2013,No,06,2024,06,2013,123,7612
360,1,Mastercard,Debit,YES,1,20847.0,2010,No,09,2023,08,2008,123,3098
361,2,Mastercard,Debit,YES,1,31807.0,2013,No,11,2013,10,2013,123,8670
362,3,Visa,Credit,YES,1,16100.0,2014,No,03,2024,02,2002,123,1962
363,0,Mastercard,Debit,YES,1,28894.0,2011,No,07,2021,05,2002,124,3435
364,1,Visa,Debit (Prepaid),YES,1,61.0,2009,No,03,2002,02,2002,124,2024
365,2,Visa,Credit,YES,1,12500.0,2012,No,02,2023,09,2010,124,7896
366,0,Mastercard,Debit,YES,2,15409.0,2010,No,06,2023,04,2009,125,7493
367,1,Mastercard,Credit,YES,1,5300.0,2012,No,08,2023,10,2003,125,3859
368,2,Mastercard,Debit,YES,1,13469.0,2009,No,12,2016,05,2006,125,8575
369,0,Mastercard,Debit,YES,1,16524.0,2020,No,05,2020,01,2020,126,9011
370,1,Mastercard,Debit,NO,1,29526.0,2020,No,01,2020,01,2020,126,7385
371,2,Mastercard,Debit,YES,1,16407.0,2020,No,07,2023,02,2020,126,1808
372,0,Mastercard,Debit (Prepaid),YES,2,61.0,2015,No,04,2023,06,2008,127,7119
373,1,Mastercard,Debit,YES,2,40628.0,2014,No,11,2020,10,2009,127,1662
374,2,Mastercard,Debit,YES,2,24980.0,2014,No,08,2010,04,2008,127,0040
375,0,Mastercard,Debit,YES,1,10290.0,2020,No,05,2020,02,2020,128,3700
376,1,Mastercard,Debit (Prepaid),YES,1,84.0,2018,No,01,2023,10,2018,128,9588
377,0,Visa,Debit,YES,1,13725.0,2014,No,12,2018,03,2007,129,8683
378,1,Visa,Debit,YES,2,8278.0,2010,No,12,2024,09,2008,129,5962
379,2,Visa,Debit,YES,2,13514.0,2018,No,09,2020,06,2009,129,2206
380,3,Mastercard,Credit,YES,1,3800.0,2011,No,11,2024,04,2011,129,4579
381,0,Mastercard,Debit,YES,2,15119.0,2011,No,10,2024,04,2005,130,4802
382,0,Mastercard,Debit (Prepaid),YES,1,81.0,2020,No,01,2021,01,2020,131,6800
383,1,Mastercard,Debit,YES,1,34183.0,2020,No,02,2020,01,2020,131,1366
384,2,Visa,Credit,YES,1,22200.0,2020,No,07,2022,01,2020,131,3760
385,0,Mastercard,Debit,YES,1,15117.0,2020,No,02,2022,02,2020,132,4702
386,1,Visa,Debit (Prepaid),YES,2,81.0,2010,No,04,2020,06,2010,132,0421
387,0,Mastercard,Debit,YES,2,1543.0,2009,No,05,2023,06,2003,133,5783
388,0,Mastercard,Debit,YES,1,22821.0,2020,No,09,2024,01,2020,134,4163
389,1,Visa,Credit,YES,1,13200.0,2020,No,01,2023,02,2020,134,7623
390,2,Mastercard,Debit,YES,1,16330.0,2020,No,08,2024,01,2020,134,9278
391,3,Visa,Debit (Prepaid),NO,2,39.0,2020,No,01,2020,01,2020,134,0381
392,0,Mastercard,Credit,YES,2,6400.0,2011,No,11,2007,11,2007,135,5216
393,1,Visa,Credit,YES,1,3500.0,2007,No,05,2000,05,2000,135,3944
394,2,Visa,Debit,YES,1,12606.0,2018,No,04,2023,12,2018,135,3789
395,3,Visa,Debit,YES,1,9921.0,2018,No,02,2023,01,2018,135,0640
396,4,Visa,Debit (Prepaid),YES,2,96.0,2009,No,05,2022,08,2007,135,7204
397,5,Mastercard,Debit,YES,1,18964.0,2009,No,12,2024,02,2003,135,6677
398,0,Mastercard,Debit,YES,2,3711.0,2013,No,01,2024,04,2007,136,7616
399,0,Mastercard,Debit,NO,1,35279.0,2015,No,03,2023,02,2015,137,5665
400,1,Visa,Credit,YES,2,13800.0,2015,No,07,2020,11,2008,137,2543
401,2,Mastercard,Debit,YES,2,24215.0,2007,No,02,2022,07,2002,137,7774
402,0,Visa,Credit,YES,1,19400.0,2010,No,09,2024,11,2007,138,1620
403,1,Visa,Debit (Prepaid),YES,2,30.0,2014,No,06,2020,03,2005,138,7836
404,2,Visa,Debit,YES,2,17208.0,2016,No,03,2024,01,2010,138,7199
405,3,Mastercard,Credit,YES,2,18300.0,2011,No,11,2004,01,2001,138,2964
406,4,Mastercard,Debit,YES,1,51012.0,2014,No,09,2021,02,2014,138,8097
407,5,Amex,Credit,YES,1,15000.0,2011,No,02,2019,01,2009,138,6194
408,0,Visa,Credit,YES,1,7600.0,2009,No,04,2018,05,2006,139,0443
409,1,Mastercard,Debit,YES,2,8052.0,2012,No,11,2023,03,2005,139,7288
410,2,Mastercard,Credit,YES,1,8600.0,2007,No,07,2024,03,2005,139,6549
411,3,Mastercard,Debit,YES,2,20128.0,2019,No,08,2020,10,2019,139,9047
412,4,Amex,Credit,YES,1,9000.0,2013,No,03,2023,07,2008,139,1416
413,5,Mastercard,Debit (Prepaid),YES,2,91.0,2012,No,10,2020,11,2011,139,2597
414,0,Amex,Credit,YES,1,6800.0,2009,No,12,2024,02,1996,140,2526
415,1,Mastercard,Debit (Prepaid),YES,1,93.0,2010,No,07,2011,05,2010,140,5339
416,2,Visa,Credit,YES,2,9800.0,2013,No,01,2016,03,2013,140,7271
417,3,Visa,Credit,YES,2,6700.0,2011,No,01,2021,06,2010,140,6661
418,0,Visa,Credit,YES,1,9800.0,2015,No,05,2023,01,2006,141,0939
419,1,Visa,Debit,YES,2,24544.0,2013,No,01,2018,06,2006,141,6058
420,2,Mastercard,Debit,YES,1,22639.0,2010,No,05,2023,05,2008,141,7367
421,3,Discover,Credit,YES,1,1100.0,2015,No,11,2023,07,2015,141,9077
422,4,Mastercard,Debit (Prepaid),YES,1,86.0,2013,No,05,2016,04,2013,141,7380
423,0,Visa,Debit,YES,2,2330.0,2011,No,08,2020,04,2010,142,3393
424,1,Visa,Credit,YES,2,5900.0,2020,No,08,2020,02,2020,142,3524
425,0,Visa,Debit,YES,2,47372.0,2008,No,02,2020,12,2007,143,2446
426,1,Visa,Debit,NO,2,28127.0,2010,No,07,2022,05,2010,143,3386
427,2,Mastercard,Debit (Prepaid),YES,1,28.0,2006,No,03,2010,09,2006,143,9829
428,3,Visa,Debit,YES,2,62081.0,2020,No,03,2024,02,2020,143,0019
429,0,Amex,Credit,YES,1,5800.0,2011,No,11,2022,09,2011,144,0454
430,1,Visa,Credit,YES,1,6700.0,2009,No,07,2016,07,2009,144,3876
431,2,Visa,Credit,YES,1,6700.0,2012,No,02,2015,03,2006,144,5929
432,3,Mastercard,Debit,YES,2,1424.0,2012,No,07,2022,12,2004,144,2530
433,0,Mastercard,Debit (Prepaid),NO,1,58.0,2020,No,07,2024,02,2020,145,0288
434,1,Visa,Credit,YES,2,19400.0,2008,No,05,2009,07,2006,145,6784
435,2,Visa,Debit,YES,2,4052.0,2013,No,05,2012,12,2010,145,6450
436,3,Visa,Credit,YES,2,9300.0,2010,No,05,2010,04,2004,145,3493
437,0,Visa,Credit,YES,1,9600.0,2020,No,05,2022,02,2020,146,7370
438,1,Mastercard,Debit,YES,1,16923.0,2020,No,02,2020,02,2020,146,2781
439,0,Mastercard,Credit,YES,1,7700.0,2020,No,02,2020,01,2020,147,5924
440,0,Mastercard,Debit,YES,2,146.0,2020,No,07,2022,02,2020,148,3172
441,0,Mastercard,Debit,NO,1,12091.0,2009,No,03,2023,05,2009,149,6697
442,1,Mastercard,Debit,YES,2,11157.0,2011,No,11,2006,09,2006,149,3349
443,2,Visa,Credit,YES,2,7100.0,2012,No,07,2010,12,2002,149,9951
444,3,Mastercard,Debit,YES,1,7612.0,2011,No,01,2012,08,2010,149,1307
445,4,Visa,Credit,YES,2,6100.0,2013,No,12,2021,02,2013,149,7227
446,0,Visa,Debit,YES,2,27706.0,2008,No,07,2023,12,2008,150,7889
447,1,Mastercard,Debit (Prepaid),NO,2,45.0,2009,No,04,2009,03,2008,150,2358
448,2,Mastercard,Debit,NO,2,2046.0,2008,No,05,2021,02,2000,150,6135
449,3,Mastercard,Credit,YES,1,17400.0,2012,No,10,2024,09,2012,150,0754
450,4,Mastercard,Debit,YES,1,26231.0,2008,No,05,2020,12,2008,150,0026
451,0,Visa,Credit,YES,2,18300.0,2010,No,02,2009,06,2007,151,4543
452,1,Visa,Credit,YES,2,13900.0,2014,No,05,2016,07,2001,151,2595
453,0,Mastercard,Credit,YES,2,17200.0,2013,No,08,2022,06,1999,152,8757
454,1,Visa,Debit,YES,2,14217.0,2012,No,06,2023,10,2006,152,0739
455,2,Mastercard,Debit,YES,2,39533.0,2016,No,03,2024,04,2007,152,0036
456,3,Mastercard,Debit,YES,2,3141.0,2013,No,04,2023,08,2008,152,8271
457,4,Visa,Credit,YES,2,12800.0,2014,No,11,2022,04,2014,152,1974
458,5,Mastercard,Debit,NO,1,38342.0,2010,No,01,2020,09,2010,152,8279
459,0,Mastercard,Credit,YES,1,3000.0,2020,No,01,2020,01,2020,153,1307
460,0,Visa,Debit,NO,1,16486.0,2020,No,12,2020,02,2020,154,8485
461,0,Mastercard,Debit,YES,2,28868.0,2020,No,05,2024,01,2020,155,4446
462,1,Mastercard,Debit,YES,1,51836.0,2020,No,02,2021,01,2020,155,6819
463,0,Visa,Credit,YES,2,8900.0,2020,No,09,2021,02,2020,156,6303
464,1,Mastercard,Credit,YES,1,9900.0,2020,No,02,2020,02,2020,156,0471
465,2,Visa,Debit,YES,1,22935.0,2020,No,02,2020,01,2020,156,9873
466,3,Visa,Credit,YES,2,7900.0,2020,No,10,2023,02,2020,156,2423
467,4,Mastercard,Debit,YES,1,17336.0,2014,No,02,2020,12,2014,156,3212
468,0,Visa,Debit,YES,2,20206.0,2011,No,03,2021,07,2011,157,5301
469,1,Visa,Credit,YES,2,9900.0,2018,No,10,2023,01,2018,157,1404
470,2,Mastercard,Debit (Prepaid),NO,1,78.0,2012,No,11,2021,01,2012,157,6854
471,3,Mastercard,Debit,YES,1,17335.0,2010,No,05,2023,11,2010,157,0797
472,4,Visa,Credit,YES,1,9700.0,2020,No,06,2024,01,2003,157,1504
473,0,Visa,Debit,NO,2,25048.0,2010,No,06,2021,12,2004,158,4976
474,1,Visa,Debit,YES,1,25214.0,2014,No,12,2014,03,2014,158,3558
475,2,Mastercard,Debit,YES,1,33580.0,2020,No,04,2023,02,2020,158,3745
476,0,Visa,Debit,NO,2,1952.0,2011,No,04,2013,03,2011,159,7632
477,0,Mastercard,Debit,YES,1,18491.0,2011,No,05,2023,07,2009,160,9778
478,1,Visa,Credit,YES,1,9800.0,2014,No,02,2013,08,2010,160,9709
479,2,Mastercard,Credit,YES,1,0.0,2010,No,12,2021,12,2009,160,3354
480,0,Mastercard,Debit,YES,1,5857.0,2012,No,09,2023,01,2011,161,8736
481,1,Visa,Debit,YES,2,10366.0,2014,No,06,2020,10,2007,161,3772
482,2,Visa,Debit,YES,1,10161.0,2008,No,01,2024,04,2004,161,3671
483,3,Mastercard,Debit,YES,2,9297.0,2012,No,04,2021,01,2005,161,1031
484,4,Visa,Debit,YES,1,12434.0,2012,No,09,2021,07,2003,161,7425
485,0,Mastercard,Debit,YES,2,29973.0,2010,No,04,2020,11,2010,162,5748
486,1,Visa,Debit,YES,2,25330.0,2015,No,02,2020,09,2015,162,4108
487,2,Visa,Debit,YES,2,52609.0,2010,No,04,2020,04,2006,162,7208
488,3,Visa,Credit,YES,1,25200.0,2016,No,10,2020,12,2006,162,8026
489,0,Visa,Debit,YES,1,11832.0,2007,No,11,2022,12,1996,163,1543
490,1,Visa,Credit,YES,1,5400.0,2013,No,08,2016,04,2008,163,3093
491,2,Mastercard,Debit,NO,1,3384.0,2009,No,01,2024,06,2009,163,9461
492,0,Mastercard,Debit,YES,1,13756.0,2012,No,04,2014,06,2012,164,1331
493,1,Mastercard,Debit,YES,1,9263.0,2010,No,06,2022,01,2006,164,5430
494,2,Mastercard,Debit,YES,1,16899.0,2014,No,12,2024,04,2014,164,0697
495,3,Visa,Credit,YES,1,5700.0,2012,No,01,2022,06,2004,164,9332
496,4,Mastercard,Debit (Prepaid),YES,1,46.0,2012,No,05,2021,03,2007,164,2953
497,0,Mastercard,Credit,YES,2,11400.0,2020,No,01,2024,02,2020,165,9597
498,0,Mastercard,Debit (Prepaid),YES,1,95.0,2011,No,08,2022,11,2011,166,9305
499,1,Mastercard,Credit,YES,2,10700.0,2015,No,06,2023,02,2007,166,6338
500,2,Amex,Credit,YES,1,8700.0,2011,No,02,2024,06,2011,166,7108
501,3,Visa,Debit,YES,2,12150.0,2008,No,01,2022,06,2004,166,7089
502,0,Discover,Credit,YES,1,7800.0,2017,No,03,2019,06,2017,167,2002
503,1,Visa,Debit,NO,1,13761.0,2013,No,10,2013,02,2013,167,7070
504,0,Visa,Debit,YES,2,45377.0,2011,No,06,2020,07,2010,168,3081
505,0,Mastercard,Debit,YES,1,18091.0,2020,No,01,2020,01,2020,169,9715
506,1,Mastercard,Debit,YES,1,14514.0,2020,No,12,2022,01,2020,169,8669
507,0,Mastercard,Credit,YES,1,15900.0,2020,No,03,2022,02,2020,170,2163
508,1,Visa,Credit,YES,1,13000.0,2020,No,12,2020,01,2020,170,2221
509,2,Visa,Debit,YES,2,17905.0,2020,No,09,2021,01,2020,170,3514
510,0,Visa,Credit,YES,2,7000.0,2011,No,07,2022,11,2010,171,4445
511,1,Visa,Credit,YES,3,7100.0,2010,No,07,2020,04,2010,171,5206
512,2,Mastercard,Debit,YES,2,16476.0,2008,No,06,2024,05,2005,171,5490
513,3,Visa,Credit,NO,2,7200.0,2011,No,10,2009,12,2006,171,2443
514,0,Mastercard,Credit,YES,1,11800.0,2011,No,10,2017,12,2010,172,8083
515,1,Mastercard,Debit,YES,2,6832.0,2015,No,12,2018,08,2010,172,1928
516,2,Mastercard,Debit,YES,2,6222.0,2009,No,12,2023,09,2009,172,6337
517,0,Amex,Credit,YES,1,13300.0,2015,No,03,2024,05,2007,173,6942
518,1,Visa,Debit,YES,2,2942.0,2014,No,08,2023,12,2003,173,0537
519,2,Visa,Debit,YES,2,33539.0,2018,No,12,2022,06,2005,173,2455
520,0,Visa,Credit,YES,2,14000.0,2020,No,04,2023,02,2020,174,2344
521,1,Visa,Debit,YES,1,20160.0,2020,No,06,2024,01,2020,174,8200
522,0,Mastercard,Debit,YES,1,35466.0,2020,No,03,2022,01,2020,175,5753
523,1,Visa,Debit,YES,2,24677.0,2020,No,02,2020,02,2020,175,8464
524,2,Visa,Debit,YES,1,16520.0,2020,No,02,2020,02,2020,175,2106
525,0,Visa,Debit,YES,2,6708.0,2013,No,04,2008,10,2005,176,5525
526,1,Mastercard,Credit,YES,1,1200.0,2014,No,10,2022,01,2014,176,7511
527,2,Visa,Debit,YES,1,10903.0,2011,No,06,2022,08,2011,176,0731
528,3,Mastercard,Debit,YES,1,6710.0,2013,No,10,2021,02,2013,176,0120
529,4,Mastercard,Debit,YES,2,10841.0,2017,No,05,2024,11,2017,176,1029
530,0,Visa,Debit (Prepaid),YES,1,40.0,2020,No,11,2024,01,2020,177,8512
531,1,Mastercard,Debit,YES,2,29340.0,2010,No,05,2023,05,2008,177,4068
532,2,Amex,Credit,YES,2,13600.0,2018,No,06,2020,06,2018,177,8511
533,3,Mastercard,Credit,YES,2,7700.0,2010,No,09,2022,05,2010,177,0285
534,0,Mastercard,Debit,YES,1,18803.0,2008,No,11,2021,11,2004,178,1969
535,1,Mastercard,Debit,YES,2,28405.0,2008,No,10,2022,06,1998,178,5094
536,2,Mastercard,Debit,YES,1,15521.0,2011,No,04,2011,02,2011,178,7637
537,0,Visa,Credit,YES,1,3800.0,2003,No,06,2021,01,2001,179,2531
538,1,Visa,Credit,YES,2,10900.0,2013,No,10,2022,06,2010,179,9683
539,2,Mastercard,Debit,YES,2,1930.0,2015,No,03,2023,01,2008,179,7313
540,3,Discover,Credit,YES,2,13900.0,2014,No,03,2024,08,2014,179,8389
541,0,Mastercard,Debit,YES,1,5575.0,2010,No,03,2024,01,2010,180,2370
542,1,Amex,Credit,NO,2,8300.0,2016,No,05,2023,04,2016,180,1074
543,2,Visa,Debit,YES,1,13009.0,2009,No,05,2020,01,2009,180,3773
544,3,Mastercard,Debit,YES,2,12029.0,2020,No,12,2024,01,2020,180,4263
545,4,Visa,Credit,YES,1,6100.0,2020,No,08,2022,01,2020,180,4529
546,0,Visa,Debit,YES,1,24123.0,2013,No,10,2022,08,2013,181,5975
547,1,Visa,Credit,YES,1,14700.0,2010,No,03,2015,02,2008,181,7326
548,2,Visa,Debit (Prepaid),YES,2,12.0,2013,No,02,2020,12,2006,181,9695
549,3,Visa,Debit,YES,1,11737.0,2009,No,07,2020,09,2004,181,2160
550,0,Visa,Debit,YES,1,14366.0,2008,No,01,2024,03,1997,182,3350
551,1,Mastercard,Debit,YES,1,17272.0,2015,No,08,2015,01,2015,182,6637
552,2,Mastercard,Debit,YES,2,13605.0,2009,No,11,2023,07,2002,182,3581
553,0,Visa,Credit,YES,1,21000.0,2009,No,05,2023,07,2005,183,3374
554,0,Mastercard,Debit,YES,2,21470.0,2020,No,05,2024,02,2020,184,8585
555,0,Visa,Debit,YES,1,26850.0,2017,No,12,2017,09,2017,185,7529
556,1,Visa,Credit,YES,2,10400.0,2010,No,09,2024,02,2009,185,8788
557,2,Visa,Credit,YES,2,8000.0,2011,No,07,2008,10,2007,185,4706
558,3,Visa,Credit,YES,2,13000.0,2010,No,01,2020,04,2000,185,2444
559,4,Mastercard,Debit,YES,1,5840.0,2009,No,03,2020,07,2006,185,9955
560,5,Mastercard,Debit (Prepaid),YES,2,68.0,2012,No,02,2012,03,2008,185,9173
561,0,Amex,Credit,YES,1,16000.0,2016,No,10,2022,09,2010,186,1275
562,1,Visa,Debit,NO,1,32223.0,2005,No,03,2008,06,2002,186,3088
563,2,Mastercard,Debit,YES,2,13323.0,2010,No,01,2022,10,2010,186,9778
564,3,Visa,Debit,YES,2,576.0,2011,No,07,2021,08,2001,186,4750
565,0,Visa,Debit,YES,1,25977.0,2009,No,09,2024,04,2007,187,7952
566,1,Visa,Debit (Prepaid),YES,1,84.0,2014,No,03,2016,08,2014,187,4219
567,0,Mastercard,Debit (Prepaid),YES,2,23.0,2010,No,10,2021,09,2006,188,7758
568,1,Visa,Credit,NO,2,5200.0,2009,No,09,2023,11,1999,188,2481
569,0,Mastercard,Debit (Prepaid),YES,2,66.0,2010,No,08,2013,06,2006,189,3550
570,1,Amex,Credit,YES,1,1200.0,2009,No,06,2024,10,2006,189,0931
571,2,Mastercard,Debit,YES,1,20759.0,2009,No,11,2020,01,2007,189,4646
572,3,Mastercard,Credit,YES,1,15100.0,2010,No,06,2024,06,2001,189,6648
573,4,Mastercard,Credit,YES,1,11100.0,2020,No,10,2021,01,2020,189,4263
574,0,Mastercard,Debit (Prepaid),YES,2,52.0,2020,No,05,2022,01,2020,190,4730
575,0,Mastercard,Debit,YES,2,15110.0,2009,No,08,2024,09,2004,191,0440
576,1,Mastercard,Credit,YES,2,10600.0,2014,No,04,2023,09,2010,191,8895
577,2,Visa,Credit,YES,2,8600.0,2011,No,01,2020,09,2005,191,0665
578,3,Amex,Credit,YES,2,8400.0,2012,No,09,2020,08,2010,191,7381
579,4,Mastercard,Credit,YES,2,11100.0,2014,No,10,2022,05,2014,191,2258
580,0,Mastercard,Credit,YES,1,2800.0,2010,No,11,2021,02,2008,192,5735
581,0,Visa,Credit,YES,2,5700.0,2016,No,09,2019,12,2016,193,3292
582,1,Visa,Debit,YES,1,12252.0,2010,No,08,2011,06,2002,193,5290
583,2,Mastercard,Debit,YES,1,22420.0,2013,No,12,2023,06,2013,193,1945
584,0,Visa,Debit,YES,2,3715.0,2009,No,09,2018,10,2005,194,3186
585,1,Visa,Debit (Prepaid),YES,1,67.0,2011,No,06,2021,08,2009,194,5889
586,2,Visa,Debit,YES,2,26460.0,2017,No,11,2020,07,2007,194,9491
587,3,Visa,Debit,YES,1,12783.0,2015,No,11,2023,09,2009,194,1292
588,0,Amex,Credit,YES,2,21400.0,2011,No,03,2023,01,2006,195,9610
589,1,Visa,Credit,NO,2,13600.0,2007,No,02,2021,06,2007,195,6186
590,2,Mastercard,Debit,NO,1,46201.0,2013,No,03,2020,10,2013,195,1114
591,0,Visa,Credit,YES,2,7700.0,2010,No,04,2022,04,2010,196,4036
592,0,Mastercard,Debit,YES,2,18937.0,2010,No,01,2010,10,2005,197,4164
593,0,Mastercard,Debit,YES,1,14539.0,2012,No,10,2021,06,2012,198,7530
594,1,Mastercard,Debit,YES,2,21723.0,2011,No,03,2020,12,2011,198,6243
595,0,Mastercard,Debit,YES,1,16858.0,2020,No,12,2023,02,2020,199,3183
596,0,Visa,Debit,NO,2,22143.0,2020,No,09,2022,02,2020,200,6492
597,1,Visa,Debit (Prepaid),YES,2,61.0,2020,No,03,2023,02,2020,200,3606
598,2,Mastercard,Debit,YES,1,15683.0,2016,No,04,2022,11,2016,200,6457
599,0,Mastercard,Debit (Prepaid),YES,1,65.0,2020,No,08,2020,01,2020,201,1334
600,0,Mastercard,Debit,YES,1,12139.0,2019,No,04,2022,09,2019,202,6073
601,1,Visa,Debit,YES,1,10130.0,2011,No,07,2021,07,2001,202,0900
602,2,Visa,Credit,YES,1,7300.0,2010,No,08,2023,07,2004,202,0161
603,3,Visa,Debit (Prepaid),NO,1,57.0,2016,No,01,2012,11,2009,202,3922
604,4,Visa,Credit,YES,1,3800.0,2011,No,11,2022,06,2010,202,1464
605,5,Mastercard,Debit (Prepaid),YES,2,121.0,2008,No,03,2021,07,2008,202,8622
606,0,Mastercard,Debit,YES,1,13569.0,2007,No,11,2020,02,2006,203,6319
607,0,Mastercard,Debit,YES,1,15358.0,2020,No,02,2020,01,2020,204,6748
608,0,Mastercard,Debit,NO,1,9550.0,2018,No,12,1999,11,1999,205,7047
609,1,Visa,Credit,YES,1,17300.0,2011,No,03,2024,06,2011,205,5074
610,0,Mastercard,Credit,YES,2,15000.0,2007,No,02,2021,08,2007,206,1126
611,1,Visa,Debit (Prepaid),YES,2,106.0,2008,No,04,2023,07,2008,206,4551
612,2,Visa,Credit,YES,1,20100.0,2017,No,04,2021,03,2010,206,1551
613,3,Visa,Debit (Prepaid),YES,2,50.0,2008,No,12,2022,08,2000,206,9566
614,0,Mastercard,Debit,YES,1,10843.0,2009,No,02,2015,03,2008,207,2877
615,1,Visa,Debit,YES,2,12057.0,2014,No,08,2023,04,2014,207,2693
616,0,Mastercard,Credit,YES,2,11100.0,2019,No,03,2022,05,2019,208,6134
617,1,Visa,Debit,YES,1,13969.0,2008,No,06,2012,07,2004,208,0732
618,2,Mastercard,Credit,YES,1,7600.0,2017,No,04,2023,07,2003,208,2640
619,0,Visa,Debit,YES,1,9578.0,2020,No,10,2024,01,2020,209,9794
620,1,Visa,Debit,YES,1,16711.0,2020,No,10,2023,02,2020,209,7053
621,2,Mastercard,Debit,YES,2,15435.0,2018,No,11,2020,12,2018,209,8007
622,3,Amex,Credit,YES,1,14300.0,2020,No,06,2020,01,2020,209,7551
623,0,Mastercard,Debit,YES,1,9431.0,2015,No,04,2020,04,2015,210,2224
624,1,Mastercard,Credit,YES,1,6100.0,2012,No,04,2022,07,2009,210,0822
625,0,Discover,Credit,YES,1,17400.0,2013,No,09,2014,10,2010,211,0324
626,1,Mastercard,Debit,YES,1,35500.0,2011,No,01,2024,11,2006,211,3386
627,2,Mastercard,Debit,YES,2,27687.0,2007,No,08,2023,06,2004,211,2328
628,0,Mastercard,Debit,NO,2,40073.0,2020,No,01,2024,02,2020,212,4534
629,1,Mastercard,Credit,YES,2,22000.0,2020,No,08,2023,02,2020,212,2003
630,2,Visa,Debit,NO,2,8509.0,2020,No,03,2021,01,2020,212,1417
631,0,Mastercard,Debit,YES,1,11037.0,2013,No,12,2018,06,2013,213,4447
632,1,Mastercard,Debit,YES,1,16986.0,2010,No,10,2023,03,2007,213,1001
633,2,Visa,Credit,YES,1,8800.0,2014,No,03,2011,10,2007,213,8753
634,3,Mastercard,Debit,YES,2,8212.0,2011,No,01,2024,08,2010,213,6500
635,4,Visa,Debit,YES,2,24270.0,2008,No,09,2023,09,2007,213,3274
636,0,Visa,Debit,YES,2,12586.0,2020,No,01,2024,01,2020,214,9866
637,0,Amex,Credit,NO,2,11800.0,2018,No,09,2019,01,2018,215,2871
