merchant_id,merchant_source_id,merchant_city,merchant_state,zip,mcc
509,1799189980464955940,Findlay,OH,45840.0,5499
510,8666057693144573821,Eastford,CT,6242.0,5411
511,4751695835751691036,Parsippany,NJ,7054.0,5814
512,-1288082279022882052,Belfair,WA,98528.0,5499
513,-3940476478014753768,Unionville,IN,47468.0,5411
514,-4282466774399734331,Wilkes Barre,PA,18706.0,4829
515,-8112988161765547736,ONLINE,Unknown,Unknown,4511
516,-7796729067484520932,Gaithersburg,MD,20879.0,5912
517,-3345936507911876459,Owasso,OK,74055.0,7538
518,-1108458832946878272,Little River,SC,29566.0,5912
519,-4169251800658106093,Black Diamond,WA,98010.0,5812
520,-1288082279022882052,Prairie Village,KS,66208.0,5499
521,-1288082279022882052,Carthage,NY,13619.0,5499
522,2027553650310142703,Circle Pines,MN,55014.0,5541
523,-4282466774399734331,Pinetop,AZ,85935.0,4829
524,646924000027810833,Fairfax Station,VA,22039.0,5411
525,97032797689821735,Ingleside,TX,78362.0,5411
526,2027553650310142703,Pflugerville,TX,78660.0,5541
527,-5162038175624867091,Cordova,TN,38016.0,5541
528,-7899746529920728234,Miami,FL,33196.0,5411
529,6126567460071278781,Milwaukee,WI,53225.0,7538
530,1799189980464955940,Chicago,IL,60616.0,5499
531,-5162038175624867091,Millington,TN,38053.0,5541
532,-6085334610688185863,Bethlehem,PA,18015.0,5300
533,6666504894937430109,Orrville,OH,44667.0,5499
534,-112121233619748226,ONLINE,Unknown,Unknown,3509
535,6882551472640459815,Chesapeake,VA,23323.0,5812
536,2027553650310142703,Montgomery,AL,36108.0,5541
537,-7019015100666100877,High Springs,FL,32643.0,5310
538,-6101820500378969375,Dallas,TX,75253.0,5411
539,-3575293651428255747,Gainesville,FL,32606.0,4900
540,-5374777966407833472,Tulsa,OK,74110.0,5310
541,8507211077618974315,Mobile,AL,36695.0,5812
542,6711375931519647526,Mokena,IL,60448.0,4900
543,8878665205966093747,Elkfork,KY,41421.0,5411
544,-1046622217034093949,Aurora,CO,80013.0,5812
545,-3289339997738008669,ONLINE,Unknown,Unknown,4899
546,1799189980464955940,Hitchcock,TX,77563.0,5499
547,-5162038175624867091,Edgerton,WI,53534.0,5541
548,-407738410337448285,Copiague,NY,11726.0,5812
549,-4500542936415012428,Abilene,TX,79605.0,5814
550,5686375713284834468,Woodmere,NY,11598.0,7995
551,31551052261259716,ONLINE,Unknown,Unknown,4784
552,-364796818668863137,ONLINE,Unknown,Unknown,6300
553,1550287721730818152,Oswego,NY,13126.0,5411
554,7145736684866660022,Columbus,OH,43228.0,5251
555,7288857301022465002,Murrieta,CA,92563.0,7538
556,5817218446178736267,Winthrop,MA,2152.0,5912
557,-1288082279022882052,Lincoln Park,MI,48146.0,5499
558,745130859025999764,Schaumburg,IL,60194.0,5812
559,-4481288483942091906,Union City,NJ,7087.0,5211
560,-3310749678050536477,Mount Vernon,OH,43050.0,5411
561,-7146670748125200898,Clovis,CA,93619.0,5970
562,-7048575387960958122,Rancho Cucamonga,CA,91730.0,5411
563,1799189980464955940,Medford,OR,97504.0,5499
564,-6380232772327219248,Philadelphia,PA,19132.0,3393
565,-6571010470072147219,Seaford,DE,19973.0,5499
566,1913477460590765860,Rockwall,TX,75087.0,5300
567,6098563624419731578,Bronx,NY,10460.0,4214
568,-409621133814781637,Indianapolis,IN,46239.0,7832
569,-6571010470072147219,Wexford,PA,15090.0,5499
570,-5475680618560174533,Washington,DC,20005.0,5942
571,5371109433350998488,Richmond,VA,23226.0,5812
572,-5023497618971072366,Louisville,KY,40299.0,5812
573,5762466403328220771,Amarillo,TX,79110.0,5411
574,6661973303171003879,Mingo Junction,OH,43938.0,5211
575,-5475680618560174533,Tucson,AZ,85757.0,5942
576,6135208568923449408,Bronx,NY,10460.0,9402
577,-245178307025547046,ONLINE,Unknown,Unknown,5311
578,-2165325134182579556,ONLINE,Unknown,Unknown,5311
579,838425044734233142,Fortuna,CA,95540.0,4814
580,4722913068560264812,Oolitic,IN,47451.0,5411
581,-1288082279022882052,Dallas,TX,75380.0,5499
582,1913477460590765860,Cape Coral,FL,33914.0,5300
583,-4282466774399734331,Lakeland,FL,33810.0,4829
584,-5162038175624867091,Lewistown,PA,17044.0,5541
585,8753380260285201206,Chicago Heights,IL,60411.0,5912
586,-692568456664478033,Mcminnville,TN,37110.0,7538
587,1799189980464955940,Laurel,MD,20723.0,5499
588,1799189980464955940,Shawnee,KS,66216.0,5499
589,-1197127080360998119,La Porte,TX,77571.0,5310
590,-4752064311331295725,Mansfield,OH,44904.0,4214
591,-1288082279022882052,Amarillo,TX,79110.0,5499
592,1799189980464955940,Stigler,OK,74462.0,5499
593,-5162038175624867091,Panama City,FL,32405.0,5541
594,-6571010470072147219,Garden City,NY,11530.0,5499
595,-6236547294111142511,Naples,FL,34104.0,7538
596,-6571010470072147219,Los Angeles,CA,90033.0,5499
597,1799189980464955940,Paragould,AR,72450.0,5499
598,-4934207478888131015,Morrisville,PA,19067.0,5411
599,2526996706353550198,Wellington,KY,40387.0,5813
600,1093389706255413935,Delmar,NY,12054.0,7230
601,-6521970556066013287,Mena,AR,71953.0,5300
602,-8212442514369558071,Worcester,MA,1602.0,4121
603,-4937001637928560776,Oklahoma City,OK,73114.0,8041
604,3466230463853163967,Nashport,OH,43830.0,5921
605,-5162038175624867091,Clovis,CA,93619.0,5541
606,-5904116920141006298,Wahiawa,HI,96786.0,5719
607,2027553650310142703,Easton,PA,18042.0,5541
608,7061252713870350533,East Saint Louis,IL,62202.0,5812
609,-6791115857058334380,Martinsburg,WV,25401.0,5912
610,8878665205966093747,Winder,GA,30680.0,5411
611,2027553650310142703,Flushing,NY,11355.0,5541
612,-6340954089812149385,Dallas,TX,75227.0,8049
613,-6571010470072147219,Novi,MI,48375.0,5499
614,6135208568923449408,East Peoria,IL,61611.0,9402
615,-5162038175624867091,Washington,IN,47501.0,5541
616,-4282466774399734331,Upper Sandusky,OH,43351.0,4829
617,-3549549763231268839,Ontario,CA,91764.0,5411
618,6042526206085641250,Washington,IN,47501.0,5912
619,1715299929786123066,Marlow,OK,73055.0,3722
620,6698459923198770712,Seward,NE,68434.0,4814
621,-3133727149195627891,Colorado Springs,CO,80918.0,5941
622,-4282466774399734331,Decatur,AL,35601.0,4829
623,-2406792784142429160,Port Chester,NY,10573.0,5411
624,-5162038175624867091,Greenbrier,AR,72058.0,5541
625,-2916542501422915698,Stoughton,WI,53589.0,5719
626,2027553650310142703,Lansdale,PA,19446.0,5541
627,1497894126298454430,Bronx,NY,10456.0,5300
628,-4282466774399734331,Hoffman Estates,IL,60192.0,4829
629,-307375025745114590,Midlothian,IL,60445.0,5812
630,4501806325472380910,East Hartford,CT,6108.0,5411
631,-8516691715369811776,Richmond,VA,23226.0,5411
632,-1007477596717646975,ONLINE,Unknown,Unknown,3780
633,6327549046310314737,San Jose,CA,95134.0,5193
634,-5467922351692495955,Liberty Hill,TX,78642.0,5912
635,4751695835751691036,Severn,MD,21144.0,5814
636,2027553650310142703,Merritt Island,FL,32952.0,5541
637,-2165325134182579556,Columbia City,IN,46725.0,5311
638,-3566440774776327628,Burlington,WA,98233.0,5813
639,112925206871091074,Hawarden,IA,51023.0,5541
640,-3220758452254689706,Jeromesville,OH,44840.0,5311
641,1913477460590765860,San Antonio,TX,78207.0,5300
642,-1288082279022882052,Upper Marlboro,MD,20774.0,5499
643,-3395538998277081094,Rome,Italy,Unknown,5311
644,6642961199510976814,Twin Falls,ID,83301.0,5300
645,-1577552992620817412,Sacramento,CA,95818.0,4900
646,1839636615252322303,Minneapolis,MN,55409.0,3000
647,-245178307025547046,Mount Vernon,IA,52314.0,5311
648,-5920216026753360007,Garland,TX,75043.0,4111
649,-4031946420712305056,Short Hills,NJ,7078.0,7349
650,4313419467773434596,Gaithersburg,MD,20879.0,5300
651,265166302819846584,Marshall,MN,56258.0,7210
652,5639827625882319669,Magnolia,DE,19962.0,7538
653,-5475680618560174533,Midland,TX,79707.0,5942
654,822647939787511611,Edgewater,FL,32141.0,5311
655,1799189980464955940,Nashville,TN,37215.0,5499
656,2027553650310142703,Aurora,IL,60505.0,5541
657,1799189980464955940,Miami,FL,33156.0,5499
658,-5023497618971072366,Stanchfield,MN,55080.0,5812
659,-5475680618560174533,Hillsboro,OR,97123.0,5942
660,3639123430068731390,Gloucester,VA,23061.0,5814
661,-5162038175624867091,Stamford,CT,6906.0,5541
662,4722913068560264812,Kaneohe,HI,96744.0,5411
663,-4282466774399734331,Somerset,KY,42501.0,4829
664,-5162038175624867091,Bradenton,FL,34207.0,5541
665,97032797689821735,Chantilly,VA,20152.0,5411
666,-7272903713391588578,Bellville,OH,44813.0,7832
667,2438137512730269540,Mesquite,TX,75150.0,5912
668,-3220758452254689706,ONLINE,Unknown,Unknown,5311
669,3635551857898739641,Swartz Creek,MI,48473.0,5310
670,-871967557251616806,Melbourne,FL,32901.0,5812
671,-5467922351692495955,Marietta,GA,30067.0,5912
672,-6701158250969159986,Pocono Summit,PA,18346.0,5411
673,97032797689821735,Jenison,MI,49428.0,5411
674,5817218446178736267,Mount Holly,NC,28120.0,5912
675,-4282466774399734331,Luther,OK,73054.0,4829
676,-4121074269725545775,Jackson,MS,39213.0,7538
677,-7893972512267186133,ONLINE,Unknown,Unknown,3260
678,-3739862438923451178,Newberg,OR,97132.0,7832
679,-6571010470072147219,Fitzgerald,GA,31750.0,5499
680,-6738340320657348028,Baldwin Park,CA,91706.0,7538
681,3536143351642705721,Iuka,IL,62849.0,5921
682,3639123430068731390,Pinole,CA,94564.0,5814
683,1913477460590765860,Denmark,SC,29042.0,5300
684,-8035331133885133829,Broad Run,VA,20137.0,5300
685,5232804510082391016,Seattle,WA,98117.0,5814
686,-1348361919370873683,Glade Valley,NC,28627.0,7538
687,-4282466774399734331,Ortonville,MI,48462.0,4829
688,711585865029400648,Warner Robins,GA,31093.0,5411
689,2392075245277441979,Lombard,IL,60148.0,6300
690,-3821623557038384238,Mesilla Park,NM,88047.0,5912
691,-938995349676523648,Charleston,SC,29492.0,5912
692,3189517333335617109,East Flat Rock,NC,28726.0,5311
693,1704172588052121931,Hartsdale,NY,10530.0,5812
694,1799189980464955940,Garland,TX,75042.0,5499
695,1704172588052121931,Syracuse,NY,13203.0,5812
696,2301994844299823795,Annandale,VA,22003.0,5912
697,-3345936507911876459,Pelham,AL,35124.0,7538
698,2588788203271613126,Greensboro,NC,27410.0,5411
699,-245178307025547046,Saint Louis,MO,63146.0,5311
700,-1046622217034093949,Olympia,WA,98516.0,5812
701,-1288082279022882052,Oswego,NY,13126.0,5499
702,4058875757098445778,Boxford,MA,1921.0,4121
703,5753024633661164610,New Stanton,PA,15672.0,5311
704,-1288082279022882052,Seminole,FL,33777.0,5499
705,-5162038175624867091,Abbeville,LA,70510.0,5541
706,-529722588176165566,Fresno,CA,93727.0,7349
707,-4282466774399734331,Burke,VA,22015.0,4829
708,7475039893395203226,Philadelphia,PA,19135.0,5921
709,5753024633661164610,Greenwood,AR,72936.0,5311
710,-4500542936415012428,Annandale,VA,22003.0,5814
711,3414527459579106770,ONLINE,Unknown,Unknown,5651
712,-4334232547381218591,Bakersfield,CA,93308.0,5541
713,-21645147312731675,Bella Vista,AR,72715.0,7011
714,483490033258680568,Paris,France,Unknown,3504
715,2027553650310142703,Yorba Linda,CA,92886.0,5541
716,-6738340320657348028,Ossining,NY,10562.0,7538
717,-2472481739355111587,Houghton Lake,MI,48629.0,7538
718,-3797807605555587670,Mulberry,FL,33860.0,5812
719,3521644306968595753,Lake Charles,LA,70605.0,5411
720,-2472481739355111587,Paragould,AR,72450.0,7538
721,6098563624419731578,Tacoma,WA,98445.0,4214
722,-5162038175624867091,Roanoke,TX,76262.0,5541
723,945050288486317358,Miami,FL,33186.0,5411
724,4722913068560264812,Atwood,IL,61913.0,5411
725,2295065391611560641,Lake View,NY,14085.0,5211
726,5834139291343728153,Corona,NY,11368.0,5813
727,-4693979874497918566,Lapel,IN,46051.0,7538
728,-5162038175624867091,Lakewood,NJ,8701.0,5541
729,8844498783418271616,Foxboro,MA,2035.0,5912
730,-2744911404133435018,Rockton,IL,61072.0,5812
731,-1288082279022882052,Denver,CO,80202.0,5499
732,6181510752141427450,Harwood,MD,20776.0,7538
733,1913477460590765860,Puyallup,WA,98373.0,5300
734,3165724215586769188,Lorton,VA,22079.0,1711
735,2027553650310142703,Waterford,MI,48329.0,5541
736,1799189980464955940,Abbeville,LA,70510.0,5499
737,-6340106293561267245,Miami,FL,33156.0,7542
738,712898469691207001,Windsor,CT,6095.0,5813
739,-1361486651208389220,Los Angeles,CA,90046.0,4111
740,-245178307025547046,Gooding,ID,83330.0,5311
741,-1288082279022882052,Horse Shoe,NC,28742.0,5499
742,-7807051024009846392,Maple Valley,WA,98038.0,3684
743,-7146670748125200898,Bastrop,LA,71220.0,5970
744,1913477460590765860,Morgan Hill,CA,95037.0,5300
745,1353696770204660361,Omaha,NE,68164.0,5812
746,6983822554096519432,Pompano Beach,FL,33062.0,7538
747,-3345936507911876459,Dayton,PA,16222.0,7538
748,-1046622217034093949,Massillon,OH,44646.0,5812
749,-4282466774399734331,Folsom,CA,95630.0,4829
750,4751695835751691036,Grand Prairie,TX,75050.0,5814
751,-4282466774399734331,Billings,OK,74630.0,4829
752,3952145593743244256,League City,TX,77573.0,7538
753,7145736684866660022,Lake Charles,LA,70605.0,5251
754,3171265326373490013,ONLINE,Unknown,Unknown,5192
755,-2916542501422915698,Hancock,WI,54943.0,5719
756,-8451992245525782314,Tampa,FL,33610.0,5300
757,1799189980464955940,Hamilton,OH,45013.0,5499
758,97032797689821735,Battle Creek,NE,68715.0,5411
759,8080934608468946743,Burlington,WA,98233.0,5310
760,-2258427958422944615,Anaheim,CA,92802.0,5300
761,-112121233619748226,Cedar Springs,MI,49319.0,3509
762,-4933978852427267742,Houston,TX,77064.0,5411
763,4970823557930922751,Waukegan,IL,60085.0,5300
764,-4804357274539345736,Richmond,VA,23235.0,5813
765,-4500542936415012428,Celina,OH,45822.0,5814
766,-5115241894377640204,Preston,MD,21655.0,7538
767,1913477460590765860,Santa Barbara,CA,93101.0,5300
768,-5162038175624867091,Indianapolis,IN,46221.0,5541
769,-4334232547381218591,Paragould,AR,72450.0,5541
770,3694722044710185708,ONLINE,Unknown,Unknown,4722
771,2027553650310142703,North Hollywood,CA,91606.0,5541
772,3845497611672620464,Chicago,IL,60616.0,8041
773,4174450692047253754,Tacoma,WA,98404.0,5912
774,-1288082279022882052,Panama City,FL,32401.0,5499
775,2668594823240164712,San Diego,CA,92105.0,5310
776,6042526206085641250,ONLINE,Unknown,Unknown,5912
777,6666504894937430109,Clearwater,SC,29822.0,5499
778,1799189980464955940,Oxford,CT,6478.0,5499
779,5753024633661164610,ONLINE,Unknown,Unknown,5311
780,-2916542501422915698,Larchmont,NY,10538.0,5719
781,1799189980464955940,Muncie,IN,47304.0,5499
782,-1662162349688630531,Brooklyn,NY,11215.0,5541
783,-1611409042063053758,Brooklyn,NY,11222.0,4900
784,2027553650310142703,Wheeling,IL,60090.0,5541
785,-3739862438923451178,Sanger,CA,93657.0,7832
786,7970351862538980583,Mendham,NJ,7945.0,7538
787,-560167747971688614,Monroe,NY,10950.0,5411
788,4487432283024536315,Hot Springs National Park,AR,71913.0,5912
789,-6571010470072147219,Bronx,NY,10456.0,5499
790,-4500542936415012428,La Verne,CA,91750.0,5814
791,-9080477716679899421,Verdi,NV,89439.0,5300
792,-3133738653905504117,Larchmont,NY,10538.0,5310
793,6091778774361517457,Preston,MD,21655.0,5411
794,-3345936507911876459,Omaha,NE,68164.0,7538
795,-6571010470072147219,Waldorf,MD,20603.0,5499
796,-757465001064617982,Palm Bay,FL,32905.0,5411
797,7179601274196884138,Dallas,TX,75227.0,5812
798,2027553650310142703,Sutter Creek,CA,95685.0,5541
799,-4282466774399734331,Homosassa,FL,34446.0,4829
800,4722913068560264812,Ridgefield,WA,98642.0,5411
801,-5162038175624867091,Seguin,TX,78155.0,5541
802,815048164705147981,ONLINE,Unknown,Unknown,6300
803,4081535247279879452,Oakland,OR,97462.0,5541
804,7204036672867537973,Ridgefield,WA,98642.0,5310
805,-3265671264153192329,Red Oak,OK,74563.0,7832
806,8376042053629658626,ONLINE,Unknown,Unknown,4131
807,6998358937427405121,Rome,Italy,Unknown,5411
808,-5467922351692495955,Fort Walton Beach,FL,32547.0,5912
809,-8652466807647032642,Fort Gibson,OK,74434.0,8021
810,2122879645624662671,San Francisco,CA,94131.0,5411
811,-1571651292356186069,Oklahoma City,OK,73110.0,5912
812,1799189980464955940,Gwynn Oak,MD,21207.0,5499
813,-5021451688592793897,Stanford,KY,40484.0,5655
814,-2985456613733500756,Algiers,Algeria,Unknown,7011
815,112925206871091074,Palm Coast,FL,32137.0,5541
816,-34551508091458520,Jackson,MS,39213.0,5912
817,-1662162349688630531,Newport News,VA,23605.0,5541
818,6882551472640459815,Albany,OR,97321.0,5812
819,3897876142681371300,Algiers,Algeria,Unknown,5094
820,1913477460590765860,Rockton,IL,61072.0,5300
821,6033588367023870265,Lincolnton,GA,30817.0,5912
822,-6714811721597197731,Modesto,CA,95351.0,5912
823,-4282466774399734331,Oakland,CA,94619.0,4829
824,-4693979874497918566,Overland Park,KS,66221.0,7538
825,1799189980464955940,Saint Albans,NY,11412.0,5499
826,1799189980464955940,Merritt Island,FL,32953.0,5499
827,2122301195314255670,ONLINE,Unknown,Unknown,5094
828,-4077962661131396644,Perris,CA,92571.0,6300
829,-6133906203556530071,Panama City,FL,32401.0,5310
830,-303858256154265716,ONLINE,Unknown,Unknown,5251
831,-5152174462507275476,Fort Walton Beach,FL,32547.0,5411
832,1799189980464955940,Walnut Creek,CA,94598.0,5499
833,-3345936507911876459,Walden,NY,12586.0,7538
834,2027553650310142703,Stuart,FL,34997.0,5541
835,-4282466774399734331,Schenectady,NY,12309.0,4829
836,2884193360641017720,Birmingham,AL,35214.0,5311
837,-1406041973474763930,Hallandale,FL,33009.0,7802
838,6565558646477066273,Stockton,CA,95210.0,5411
839,1704172588052121931,Emeryville,CA,94608.0,5812
840,4751695835751691036,Bothell,WA,98011.0,5814
841,3397452747792109772,Fort Myers,FL,33916.0,5541
842,5753024633661164610,Waynesburg,PA,15370.0,5311
843,-245178307025547046,Albuquerque,NM,87122.0,5311
844,-1100383791597900693,Plymouth,MI,48170.0,5411
845,2027553650310142703,Grantville,PA,17028.0,5541
846,1913477460590765860,New Paltz,NY,12561.0,5300
847,6203493509599343855,Walnut Creek,CA,94596.0,5921
848,-1974253477751302355,Houston,TX,77061.0,5912
849,-7970194331790272640,Ocala,FL,34482.0,5310
850,-6353360362773118817,Hurst,TX,76054.0,5411
851,-5475680618560174533,Manchester Township,NJ,8759.0,5942
852,-2744911404133435018,Camillus,NY,13031.0,5812
853,-701440388920904605,Crown Point,IN,46307.0,5411
854,-692568456664478033,Worcester,MA,1602.0,7538
855,2027553650310142703,Canton,MI,48188.0,5541
856,1913477460590765860,Saint George,UT,84790.0,5300
857,1913477460590765860,Quincy,MA,2169.0,5300
858,4722913068560264812,East Islip,NY,11730.0,5411
859,-7702592520189746214,Armada,MI,48005.0,5310
860,4751695835751691036,North Hollywood,CA,91605.0,5814
861,-5162038175624867091,Mount Vernon,OH,43050.0,5541
862,838425044734233142,Granite Bay,CA,95746.0,4814
863,3635551857898739641,Middletown,NY,10940.0,5310
864,-8566951830324093739,Pendleton,IN,46064.0,3640
865,-2744911404133435018,Prairieville,LA,70769.0,5812
866,3397452747792109772,Houston,TX,77036.0,5541
867,-6571010470072147219,Van Buren,AR,72956.0,5499
868,4722913068560264812,Keene,TX,76059.0,5411
869,-2875772643906070090,Lorain,OH,44053.0,5310
870,3189517333335617109,District Heights,MD,20747.0,5311
871,-4334232547381218591,Chiefland,FL,32644.0,5541
872,-8566951830324093739,ONLINE,Unknown,Unknown,3640
873,-3695740586868072132,Creston,IA,50801.0,8049
874,2027553650310142703,Billings,MT,59101.0,5541
875,6666504894937430109,Belfair,WA,98528.0,5499
876,6666504894937430109,Miami,FL,33176.0,5499
877,-112121233619748226,Myerstown,PA,17067.0,3509
878,4081535247279879452,Edinburgh,IN,46124.0,5541
879,-245178307025547046,Myrtle Beach,SC,29579.0,5311
880,-5624843686576836279,San Francisco,CA,94188.0,7832
881,4801459584655833869,Chambersburg,PA,17202.0,5932
882,-4809193148894191026,Napoleon,OH,43545.0,5921
883,-5467922351692495955,Stockton,CA,95210.0,5912
884,-6571010470072147219,Dyer,IN,46311.0,5499
885,-5467922351692495955,Thomson,GA,30824.0,5912
886,-4191425613099110081,Citrus Heights,CA,95621.0,7538
887,-5467922351692495955,Wynnewood,PA,19096.0,5912
888,-5162038175624867091,Staunton,IL,62088.0,5541
889,4645744106416199425,ONLINE,Unknown,Unknown,7996
890,-7102331407485239413,Dallas,TX,75238.0,7538
891,2027553650310142703,Lancaster,PA,17603.0,5541
892,6116153476917923500,Alhambra,CA,91803.0,5812
893,-7807051024009846392,Peoria,IL,61604.0,3684
894,190253443608377572,Rome,Italy,Unknown,3359
