transaction_id,card_id,merchant_id,year,month,day,time,amount,use_chip,errors,is_fraud
381,166,351,2015,6,8,16:46,17.36,Swipe Transaction,No Error,No
382,3369,352,2017,7,27,08:37,17.27,Chip Transaction,No Error,No
383,504,353,2016,7,15,19:07,225.14,Online Transaction,No Error,No
384,52,354,2008,12,28,13:28,88.63,Online Transaction,No Error,Yes
385,3777,355,2002,12,25,09:50,13.02,Swipe Transaction,No Error,No
386,1702,356,2015,5,22,13:19,134.76,Swipe Transaction,No Error,Yes
387,5957,357,2016,7,25,06:53,14.71,Chip Transaction,No Error,No
388,4224,358,2014,1,11,13:51,60.24,Swipe Transaction,No Error,No
389,4484,359,2019,2,13,07:14,23.67,Chip Transaction,No Error,No
390,3739,360,2020,2,4,10:26,1.29,Chip Transaction,No Error,No
391,3929,361,2011,9,11,09:31,211.03,Swipe Transaction,No Error,No
392,5604,362,2007,4,15,17:44,56.3,Swipe Transaction,No Error,No
393,3318,363,2020,2,3,09:00,2.95,Chip Transaction,No Error,No
394,3986,9,2012,12,19,16:04,17.96,Online Transaction,No Error,No
395,4262,364,2007,1,22,11:43,59.0,Swipe Transaction,Insufficient Balance,No
396,5683,197,2008,2,7,20:17,-61.0,Swipe Transaction,No Error,No
397,4365,365,2005,10,3,16:19,16.74,Swipe Transaction,No Error,No
398,2018,366,2010,9,2,15:17,22.13,Swipe Transaction,No Error,No
399,109,367,2010,9,12,21:00,139.11,Swipe Transaction,No Error,No
400,4561,15,2012,4,13,20:13,45.45,Online Transaction,No Error,No
401,64,368,2011,11,30,15:30,21.49,Swipe Transaction,No Error,No
402,4243,369,2012,12,16,13:01,80.0,Swipe Transaction,No Error,No
403,3177,370,2011,2,26,19:21,23.23,Swipe Transaction,No Error,No
404,4512,73,2010,4,15,14:48,30.66,Online Transaction,No Error,No
405,2519,371,2011,9,2,22:22,35.3,Swipe Transaction,No Error,No
406,3337,372,2012,12,28,11:39,60.0,Swipe Transaction,No Error,No
407,2058,373,2016,6,12,11:55,9.06,Online Transaction,No Error,Yes
408,1967,374,2015,1,3,08:29,45.95,Chip Transaction,No Error,No
409,4868,375,2008,4,14,14:59,9.33,Swipe Transaction,No Error,No
410,2657,376,2019,2,25,09:33,2.02,Swipe Transaction,No Error,No
411,4759,377,2016,2,1,01:07,122.52,Chip Transaction,No Error,No
412,889,378,2007,12,13,21:08,16.43,Swipe Transaction,No Error,No
413,84,42,2019,3,16,10:56,13.29,Online Transaction,No Error,No
414,329,379,2009,11,4,11:35,-97.0,Swipe Transaction,No Error,No
415,3179,380,2005,8,5,11:40,63.0,Swipe Transaction,No Error,No
416,1720,15,2017,5,14,13:56,32.47,Online Transaction,No Error,No
417,73,381,2013,5,25,16:18,79.0,Swipe Transaction,No Error,No
418,3041,382,2009,9,7,20:02,30.48,Swipe Transaction,No Error,No
419,4733,383,2011,4,4,07:03,80.0,Swipe Transaction,No Error,No
420,1196,384,2014,12,17,13:29,45.64,Swipe Transaction,No Error,No
421,1440,15,2013,1,1,22:52,77.26,Online Transaction,No Error,No
422,227,385,2016,8,1,08:58,9.19,Swipe Transaction,No Error,No
423,3930,354,2010,11,7,09:10,225.43,Online Transaction,No Error,Yes
424,1464,386,2004,12,22,13:39,14.88,Swipe Transaction,No Error,No
425,5852,387,2018,6,29,01:52,3.06,Chip Transaction,No Error,No
426,1026,61,2010,2,25,05:03,24.19,Online Transaction,No Error,Yes
427,3921,388,2009,3,7,10:25,64.15,Swipe Transaction,No Error,Yes
428,4847,389,2008,12,20,05:29,3.11,Swipe Transaction,No Error,No
429,4797,167,2019,8,3,15:25,4.54,Chip Transaction,No Error,Yes
430,5178,390,2008,3,27,13:45,83.99,Swipe Transaction,No Error,No
431,2251,391,2019,8,30,21:05,49.45,Chip Transaction,No Error,No
432,5235,392,2009,2,14,08:55,40.0,Swipe Transaction,No Error,No
433,1193,393,2008,5,16,09:52,49.46,Swipe Transaction,No Error,No
434,3977,394,2010,4,29,12:24,17.45,Swipe Transaction,No Error,No
435,4697,395,2018,9,13,14:05,1.99,Chip Transaction,No Error,No
436,2309,396,2001,6,5,07:26,75.0,Swipe Transaction,No Error,No
437,2440,397,2007,3,11,20:40,51.36,Swipe Transaction,No Error,No
438,672,398,2010,8,26,07:04,100.0,Swipe Transaction,No Error,No
439,3873,399,2002,8,17,03:10,1.1,Swipe Transaction,No Error,No
440,1348,400,2007,11,5,09:58,30.75,Swipe Transaction,No Error,No
441,3250,401,2002,5,27,16:00,75.73,Swipe Transaction,No Error,No
442,3657,83,2010,12,17,08:02,48.22,Online Transaction,No Error,Yes
443,4812,402,2013,1,25,07:44,10.42,Swipe Transaction,No Error,No
444,3795,403,2019,10,25,11:22,287.98,Chip Transaction,No Error,Yes
445,5956,404,2013,4,7,09:40,46.19,Swipe Transaction,No Error,No
446,6083,405,2014,12,31,12:18,24.0,Swipe Transaction,No Error,No
447,2763,406,2019,1,31,15:38,54.3,Chip Transaction,No Error,Yes
448,3479,36,2015,6,1,13:47,59.13,Online Transaction,No Error,Yes
449,1020,407,2015,11,16,07:17,56.91,Chip Transaction,No Error,No
450,2922,408,2009,3,10,21:58,19.65,Swipe Transaction,No Error,No
451,3530,409,2015,12,21,14:48,3.29,Online Transaction,No Error,Yes
452,572,410,2003,4,16,07:58,9.05,Swipe Transaction,No Error,No
453,882,411,2007,6,9,13:02,89.09,Swipe Transaction,No Error,Yes
454,5276,412,2009,10,14,02:51,49.42,Swipe Transaction,No Error,No
455,1898,413,2018,5,10,19:31,59.84,Chip Transaction,No Error,Yes
456,3844,414,2014,6,24,08:40,4.76,Swipe Transaction,No Error,No
457,3920,415,2007,7,17,07:01,125.3,Online Transaction,No Error,Yes
458,3839,416,2014,10,26,16:52,95.0,Swipe Transaction,No Error,No
459,4073,417,2013,5,18,08:31,28.3,Swipe Transaction,No Error,No
460,2946,418,2012,1,11,15:30,108.17,Swipe Transaction,No Error,No
461,1593,419,2008,8,7,15:51,17.16,Swipe Transaction,No Error,No
462,3688,420,2013,5,21,15:28,-93.0,Swipe Transaction,No Error,No
463,3624,42,2015,12,14,15:23,21.25,Online Transaction,No Error,No
464,1868,421,2009,2,9,21:09,25.06,Swipe Transaction,No Error,No
465,1625,18,2013,11,4,16:25,64.82,Online Transaction,Bad Card Number,No
466,5909,422,2012,11,8,10:25,1.84,Swipe Transaction,No Error,No
467,511,423,2013,10,25,13:23,26.13,Swipe Transaction,No Error,No
468,1960,424,2004,7,16,09:19,130.14,Swipe Transaction,No Error,No
469,969,425,2014,9,22,11:48,57.02,Swipe Transaction,No Error,No
470,3827,426,2004,10,23,00:30,43.75,Swipe Transaction,No Error,No
471,549,427,2010,4,12,00:21,-383.0,Online Transaction,No Error,Yes
472,2721,73,2016,12,1,17:00,19.24,Online Transaction,No Error,No
473,1439,428,2005,6,27,11:05,2.35,Swipe Transaction,No Error,No
474,109,429,2015,1,22,02:13,308.24,Chip Transaction,No Error,No
475,414,430,2000,1,29,11:33,9.52,Swipe Transaction,No Error,No
476,6074,431,2019,2,12,18:50,1085.94,Chip Transaction,Technical Glitch,No
477,5444,42,2014,1,16,19:43,14.45,Online Transaction,No Error,No
478,3062,432,2009,1,26,12:02,11.48,Swipe Transaction,No Error,No
479,4266,433,2000,12,2,12:45,53.03,Swipe Transaction,No Error,No
480,3116,434,2015,1,30,18:12,1.73,Chip Transaction,No Error,No
481,4143,36,2007,11,21,07:16,287.59,Online Transaction,No Error,Yes
482,3358,435,2011,12,28,19:51,109.1,Swipe Transaction,No Error,No
483,1113,169,2016,9,27,23:50,-426.0,Swipe Transaction,No Error,No
484,5000,436,2016,2,24,12:16,41.07,Chip Transaction,No Error,No
485,5485,437,2004,1,24,16:28,0.61,Swipe Transaction,No Error,No
486,4484,438,2014,7,26,20:10,153.32,Swipe Transaction,No Error,No
487,4847,439,2017,3,26,15:06,12.4,Chip Transaction,No Error,No
488,2953,440,2017,3,9,23:55,100.0,Chip Transaction,No Error,No
489,2143,73,2014,6,9,14:08,25.99,Online Transaction,No Error,No
490,4146,441,2006,5,5,07:32,5.16,Swipe Transaction,No Error,No
491,5941,442,2015,4,26,16:29,130.61,Online Transaction,No Error,Yes
492,5060,443,2015,8,21,06:48,178.65,Chip Transaction,No Error,No
493,1499,444,2009,12,1,16:56,15.37,Swipe Transaction,No Error,No
494,5930,445,2014,4,28,10:55,53.61,Swipe Transaction,No Error,No
495,1852,446,2008,12,18,13:56,14.31,Swipe Transaction,No Error,No
496,134,15,2012,12,1,07:35,24.88,Online Transaction,No Error,No
497,5676,447,2012,9,16,17:21,-63.0,Swipe Transaction,No Error,No
498,767,448,2008,10,23,07:48,67.0,Swipe Transaction,No Error,No
499,4255,42,2017,8,3,07:57,1.97,Online Transaction,No Error,No
500,5461,449,2016,1,9,09:14,3.47,Chip Transaction,No Error,No
501,2170,450,2011,9,21,11:35,53.0,Swipe Transaction,No Error,No
502,2068,451,2013,10,23,23:45,132.99,Swipe Transaction,No Error,No
503,3835,452,2008,3,14,07:12,136.48,Swipe Transaction,No Error,Yes
504,5568,453,2017,12,26,22:17,23.64,Swipe Transaction,No Error,No
505,4812,454,2004,12,17,06:50,62.0,Swipe Transaction,No Error,No
506,5323,455,2019,11,30,15:04,66.47,Chip Transaction,No Error,No
507,166,456,2008,6,16,16:50,63.0,Swipe Transaction,No Error,No
508,1628,457,2008,12,25,15:37,141.49,Swipe Transaction,No Error,Yes
509,1084,336,2014,7,1,19:59,122.66,Swipe Transaction,No Error,No
510,2566,458,2006,11,10,14:06,12.34,Swipe Transaction,No Error,No
511,5018,459,2010,1,8,20:04,3.12,Swipe Transaction,No Error,No
512,4042,48,2011,11,17,19:14,72.62,Online Transaction,No Error,No
513,3264,460,2017,10,11,17:15,15.4,Chip Transaction,Bad PIN,No
514,4556,461,2019,3,15,13:12,44.01,Chip Transaction,No Error,Yes
515,2566,462,2001,11,20,14:17,19.32,Swipe Transaction,No Error,No
516,5997,213,2013,8,28,11:42,37.3,Swipe Transaction,No Error,No
517,2559,463,2017,5,5,07:51,55.72,Chip Transaction,No Error,No
518,2975,464,2015,12,19,09:32,4.66,Chip Transaction,No Error,No
519,1533,465,2016,4,6,17:47,30.76,Chip Transaction,No Error,No
520,644,466,2019,11,20,11:20,99.0,Swipe Transaction,No Error,No
521,6110,467,2015,4,26,10:25,1.04,Chip Transaction,No Error,No
522,4032,468,2020,1,11,07:55,3.89,Chip Transaction,No Error,No
523,1242,469,2010,12,19,11:46,120.0,Swipe Transaction,No Error,No
524,1622,470,2017,5,4,17:56,0.0,Swipe Transaction,No Error,No
525,975,471,2009,7,19,15:38,51.74,Swipe Transaction,No Error,No
526,5228,15,2010,5,30,08:02,42.1,Online Transaction,No Error,No
527,2977,472,2015,5,11,09:08,63.09,Swipe Transaction,No Error,No
528,1673,473,2000,10,4,10:06,33.84,Swipe Transaction,No Error,Yes
529,4058,474,2007,10,23,22:55,52.3,Swipe Transaction,No Error,No
530,3743,475,2012,1,19,22:37,15.28,Swipe Transaction,No Error,No
531,735,23,2010,5,28,10:03,365.85,Online Transaction,No Error,Yes
532,5060,476,2013,11,30,17:13,64.41,Swipe Transaction,No Error,No
533,1352,477,2019,3,14,11:55,5.59,Chip Transaction,No Error,Yes
534,874,478,2011,10,12,16:09,86.5,Swipe Transaction,No Error,No
535,2447,479,2010,11,7,13:09,19.78,Swipe Transaction,No Error,No
536,2365,480,2019,4,28,07:24,2.04,Chip Transaction,No Error,No
537,2268,481,2012,2,17,06:35,14.6,Swipe Transaction,No Error,No
538,2992,482,2009,11,18,11:13,16.26,Swipe Transaction,No Error,No
539,919,483,2019,10,20,15:23,80.0,Chip Transaction,No Error,No
540,1459,43,2005,6,8,16:57,120.0,Swipe Transaction,No Error,No
541,5527,484,2017,9,12,10:23,78.76,Swipe Transaction,No Error,No
542,4368,485,2008,4,20,12:10,26.86,Swipe Transaction,No Error,No
543,3164,486,2013,9,28,09:24,153.57,Online Transaction,No Error,Yes
544,5500,487,2008,8,10,16:06,57.28,Swipe Transaction,No Error,No
545,1621,488,2010,10,27,07:06,28.9,Swipe Transaction,No Error,No
546,1193,489,2010,8,29,16:01,-92.0,Swipe Transaction,No Error,No
547,4744,490,2015,11,22,09:00,210.49,Online Transaction,No Error,Yes
548,638,491,2016,10,7,19:37,11.72,Swipe Transaction,No Error,No
549,5505,492,2015,1,17,13:45,50.18,Chip Transaction,No Error,No
550,766,493,2019,10,3,11:23,7.29,Chip Transaction,No Error,No
551,2758,494,2011,2,25,11:44,75.42,Swipe Transaction,No Error,No
552,2502,495,2009,10,8,14:40,47.26,Swipe Transaction,No Error,No
553,4706,496,2016,11,13,16:54,3.24,Chip Transaction,No Error,No
554,3164,497,2008,7,28,06:51,92.92,Swipe Transaction,No Error,No
555,4740,354,2010,1,31,05:32,117.92,Online Transaction,No Error,Yes
556,1958,498,2019,12,12,15:57,29.61,Online Transaction,No Error,No
557,5400,49,2015,8,1,01:11,147.46,Online Transaction,No Error,No
558,5419,499,2007,4,12,14:20,55.0,Swipe Transaction,No Error,No
559,3038,500,2013,9,14,16:07,214.0,Online Transaction,No Error,Yes
560,1811,501,2015,11,4,15:22,-79.0,Chip Transaction,No Error,No
561,2705,502,2013,8,19,07:14,6.76,Swipe Transaction,No Error,No
562,5726,503,2011,2,4,08:52,69.0,Swipe Transaction,No Error,No
563,63,504,1998,10,3,16:22,4.61,Swipe Transaction,No Error,No
564,954,505,2004,4,1,15:45,77.0,Swipe Transaction,No Error,No
565,1474,506,2002,1,13,13:16,7.2,Swipe Transaction,No Error,Yes
566,5286,507,2019,1,19,18:34,0.65,Chip Transaction,No Error,No
567,5886,508,2007,10,15,22:31,1.43,Swipe Transaction,No Error,No
568,3978,509,2011,9,23,14:13,74.0,Swipe Transaction,No Error,No
569,5843,510,2012,7,25,09:25,25.9,Swipe Transaction,No Error,No
570,4385,511,2015,8,22,09:34,1.66,Chip Transaction,No Error,No
571,4556,512,2013,7,24,11:24,86.0,Swipe Transaction,No Error,No
572,4558,513,2018,12,26,16:09,12.9,Chip Transaction,No Error,No
573,5801,514,2005,5,5,07:30,80.0,Swipe Transaction,No Error,No
574,5693,477,2018,10,29,17:36,75.24,Swipe Transaction,Insufficient Balance,Yes
575,2036,515,2010,1,16,06:15,894.99,Online Transaction,No Error,No
576,5238,516,2019,9,13,18:23,70.72,Chip Transaction,No Error,No
577,4793,15,2012,8,1,10:56,53.19,Online Transaction,No Error,No
578,512,517,2008,5,15,14:41,56.62,Swipe Transaction,No Error,No
579,3337,518,2009,7,30,16:00,77.56,Swipe Transaction,No Error,No
580,136,15,2015,6,30,07:44,27.35,Online Transaction,No Error,No
581,173,519,2018,4,22,06:31,4.11,Chip Transaction,No Error,No
582,4982,520,2008,3,13,09:40,-81.0,Swipe Transaction,No Error,No
583,5097,167,2018,1,26,11:08,68.42,Chip Transaction,No Error,Yes
584,5090,93,2013,2,3,09:04,0.62,Swipe Transaction,No Error,No
585,1445,42,2007,6,11,10:41,12.1,Online Transaction,No Error,No
586,1837,521,2015,2,11,10:57,-80.0,Swipe Transaction,No Error,No
587,5909,73,2018,2,7,17:29,30.55,Online Transaction,No Error,No
588,652,15,2007,1,8,16:55,27.62,Online Transaction,No Error,No
589,3233,42,2018,7,11,16:53,24.82,Online Transaction,No Error,No
590,3897,522,2015,4,30,18:15,99.0,Chip Transaction,No Error,No
591,4325,318,2009,10,2,15:16,2.26,Swipe Transaction,No Error,No
592,457,523,2016,1,15,01:37,40.0,Chip Transaction,No Error,No
593,2056,190,2017,11,7,16:26,69.67,Chip Transaction,No Error,No
594,3091,48,2013,6,28,06:59,36.23,Online Transaction,No Error,No
595,5472,354,2008,3,10,09:22,0.62,Online Transaction,No Error,Yes
596,5382,524,2015,7,20,14:19,36.0,Chip Transaction,No Error,Yes
597,5422,525,2015,1,18,10:15,6.02,Swipe Transaction,No Error,No
598,1446,42,2012,5,10,16:26,4.58,Online Transaction,No Error,Yes
599,1410,526,2009,12,11,06:27,124.59,Swipe Transaction,No Error,No
600,3953,527,2008,9,21,14:26,12.23,Swipe Transaction,No Error,No
601,1679,528,2019,9,25,16:38,62.65,Chip Transaction,No Error,No
602,2326,529,2001,4,3,16:28,35.77,Swipe Transaction,No Error,No
603,4752,530,2012,9,13,13:36,83.0,Swipe Transaction,No Error,No
604,1593,19,2003,5,2,14:04,65.06,Swipe Transaction,No Error,No
605,5277,531,2016,6,1,08:36,12.24,Chip Transaction,No Error,No
606,4475,532,1999,4,22,12:39,33.95,Swipe Transaction,No Error,No
607,5501,533,2012,7,16,16:22,1.42,Swipe Transaction,No Error,No
608,568,534,2015,5,29,07:38,-254.0,Online Transaction,No Error,Yes
609,6065,535,2013,9,15,13:12,6.52,Swipe Transaction,No Error,No
610,3683,536,2001,12,19,07:05,48.11,Swipe Transaction,No Error,No
611,1533,537,2015,2,5,15:16,32.13,Chip Transaction,No Error,No
612,2239,253,2018,3,20,12:15,40.0,Chip Transaction,No Error,No
613,1021,538,2009,5,12,16:09,38.61,Swipe Transaction,No Error,No
614,3273,539,2008,9,22,00:46,97.95,Swipe Transaction,No Error,No
615,624,540,2012,3,15,19:09,31.35,Swipe Transaction,No Error,No
616,5540,541,2013,8,1,11:08,17.73,Swipe Transaction,No Error,No
617,2507,542,2016,11,25,11:03,34.81,Swipe Transaction,No Error,No
618,1775,543,2007,5,15,20:25,52.54,Swipe Transaction,No Error,No
619,2006,544,2015,4,1,06:11,2.15,Chip Transaction,No Error,No
620,4868,545,2004,7,17,01:30,104.9,Online Transaction,No Error,No
621,2045,73,2018,5,1,07:55,70.17,Online Transaction,No Error,No
622,4728,546,2019,2,6,13:42,85.0,Chip Transaction,No Error,No
623,4003,547,2012,1,10,14:08,-84.0,Swipe Transaction,No Error,No
624,1395,548,2005,11,28,17:00,71.36,Swipe Transaction,No Error,No
625,4743,549,2000,12,14,20:39,1.95,Swipe Transaction,No Error,No
626,3175,550,2015,6,8,13:03,579.63,Chip Transaction,No Error,No
627,2970,128,2014,1,6,15:53,-84.0,Swipe Transaction,No Error,No
628,2682,15,2011,7,20,16:06,21.9,Online Transaction,No Error,No
629,3311,551,2014,5,4,15:08,11.44,Online Transaction,No Error,No
630,5441,552,2019,6,4,22:51,164.1,Online Transaction,No Error,No
631,3685,553,2018,12,2,06:16,11.14,Chip Transaction,No Error,No
632,2515,554,2019,5,29,14:59,36.42,Chip Transaction,No Error,No
633,5217,15,2016,12,4,16:47,24.72,Online Transaction,No Error,No
634,2114,555,1998,11,17,13:24,103.59,Swipe Transaction,No Error,No
635,2721,73,2007,4,30,14:22,25.12,Online Transaction,No Error,No
636,3534,556,2005,3,13,16:09,31.32,Swipe Transaction,No Error,No
637,5883,557,2011,10,18,16:52,35.75,Swipe Transaction,No Error,No
638,3689,558,2017,1,28,07:24,4.66,Chip Transaction,No Error,No
639,5451,559,2007,8,6,16:07,47.18,Swipe Transaction,No Error,No
640,197,560,2012,1,24,09:42,6.39,Swipe Transaction,No Error,No
641,3865,561,2000,8,27,09:09,29.65,Swipe Transaction,No Error,No
642,5200,304,1998,9,28,12:32,74.0,Swipe Transaction,No Error,No
643,5526,562,2008,1,5,16:22,6.84,Swipe Transaction,No Error,No
644,1504,563,2006,2,16,06:13,39.71,Swipe Transaction,No Error,No
645,2405,564,2006,5,31,09:49,-218.0,Swipe Transaction,No Error,No
646,2053,565,2018,2,21,16:01,1.42,Chip Transaction,No Error,No
647,5794,566,2016,7,13,13:59,110.42,Swipe Transaction,No Error,No
648,5065,48,2019,5,5,11:02,170.71,Online Transaction,No Error,No
649,658,15,2018,1,20,07:30,36.64,Online Transaction,No Error,No
650,5760,567,2015,3,17,14:36,12.64,Swipe Transaction,No Error,No
651,1731,568,2015,5,15,18:47,16.81,Chip Transaction,No Error,No
652,4439,569,2019,7,10,09:40,0.72,Chip Transaction,No Error,No
653,1130,570,2019,5,30,05:43,6.56,Chip Transaction,No Error,No
654,4140,571,2011,12,11,08:40,6.3,Swipe Transaction,No Error,No
655,1841,572,2011,8,8,20:21,89.34,Swipe Transaction,No Error,No
656,4088,118,2019,11,9,12:05,17.67,Online Transaction,No Error,No
657,334,573,2018,5,8,16:29,2.01,Chip Transaction,No Error,No
658,6114,574,2012,5,9,12:55,126.77,Swipe Transaction,No Error,Yes
659,453,575,2006,3,31,07:14,0.23,Swipe Transaction,No Error,No
660,3311,18,2004,4,16,13:52,32.15,Online Transaction,No Error,No
661,5759,576,2016,12,16,14:50,10.33,Chip Transaction,No Error,No
662,6095,577,2007,12,26,16:14,163.16,Online Transaction,No Error,Yes
663,4822,578,2008,6,7,09:23,106.46,Online Transaction,No Error,Yes
664,2626,579,2014,1,3,15:10,145.39,Swipe Transaction,No Error,No
665,1423,580,2016,5,14,22:02,7.57,Chip Transaction,No Error,No
666,1095,581,2014,5,14,17:07,64.13,Swipe Transaction,No Error,No
667,2502,582,2018,5,12,13:49,38.32,Chip Transaction,No Error,No
668,6040,583,2007,11,13,14:26,60.0,Swipe Transaction,No Error,No
669,1016,584,2009,3,28,09:11,5.97,Swipe Transaction,No Error,No
670,3266,585,2003,11,7,15:52,37.6,Swipe Transaction,No Error,No
671,2086,586,2013,3,15,09:30,30.48,Swipe Transaction,No Error,No
672,2754,587,2018,9,30,15:20,105.78,Chip Transaction,No Error,No
673,776,588,2007,1,19,15:17,25.68,Swipe Transaction,No Error,No
674,3844,589,2016,3,13,23:20,116.93,Swipe Transaction,No Error,No
675,4740,99,2008,1,22,18:37,53.42,Swipe Transaction,No Error,No
676,257,15,2018,1,15,08:56,26.4,Online Transaction,No Error,No
677,1628,590,2012,6,9,13:36,17.3,Swipe Transaction,No Error,No
678,332,591,2013,6,24,16:19,-62.0,Swipe Transaction,No Error,No
679,2469,592,2012,3,23,08:39,18.7,Swipe Transaction,No Error,No
680,3601,593,2013,1,6,09:24,57.0,Swipe Transaction,No Error,No
681,6135,594,2016,2,27,00:50,2.05,Chip Transaction,No Error,No
682,3101,595,2016,1,3,16:06,59.99,Chip Transaction,Insufficient Balance,No
683,2463,36,2008,1,27,15:01,63.31,Online Transaction,No Error,Yes
684,1468,596,2011,9,1,17:23,1.84,Swipe Transaction,No Error,No
685,2363,597,2007,5,18,19:03,80.0,Swipe Transaction,No Error,No
686,2486,598,2014,6,25,11:37,20.05,Swipe Transaction,No Error,No
687,2498,599,2014,3,20,12:36,42.22,Swipe Transaction,No Error,No
688,473,600,2005,8,29,11:34,86.97,Swipe Transaction,No Error,No
689,2138,601,2013,5,25,14:07,56.14,Swipe Transaction,No Error,No
690,1631,602,2006,1,4,10:21,12.1,Swipe Transaction,No Error,No
691,4714,603,2011,2,13,11:28,13.26,Swipe Transaction,No Error,No
692,1193,604,2016,7,30,18:03,17.81,Chip Transaction,No Error,No
693,5806,282,2009,12,18,09:51,91.0,Swipe Transaction,No Error,No
694,3865,605,2002,9,24,08:15,3.82,Swipe Transaction,No Error,No
695,3002,606,2007,12,27,22:30,42.29,Swipe Transaction,No Error,No
696,4719,607,2018,9,18,13:53,-67.0,Swipe Transaction,No Error,No
697,948,15,2015,2,9,11:16,12.13,Online Transaction,No Error,No
698,401,608,2007,5,7,22:55,78.83,Swipe Transaction,No Error,No
699,1490,609,2014,1,27,14:14,17.38,Swipe Transaction,No Error,No
